7.400000e-002	-3.848625e-002	-1.038758e+000	-1.392331e+001	1.944645e-002	5.239152e-001	6.945363e+000	1.038941e-002	2.806326e-001	3.779251e+000	5.076911e-003	1.373603e-001	1.868100e+000	2.436145e-003	6.599654e-002	9.043846e-001	8.705741e-004	2.361217e-002	3.258180e-001
7.500000e-002	-3.953197e-002	-1.052677e+000	-1.391549e+001	1.997384e-002	5.308559e-001	6.936128e+000	1.067193e-002	2.844115e-001	3.778350e+000	5.215205e-003	1.392289e-001	1.868915e+000	2.502593e-003	6.690135e-002	9.052456e-001	8.943493e-004	2.393822e-002	3.262806e-001
7.600000e-002	-4.059160e-002	-1.066589e+000	-1.390735e+001	2.050816e-002	5.377873e-001	6.926521e+000	1.095823e-002	2.881893e-001	3.777412e+000	5.355369e-003	1.410982e-001	1.869762e+000	2.569948e-003	6.780704e-002	9.061412e-001	9.184507e-004	2.426474e-002	3.267620e-001
7.700000e-002	-4.166514e-002	-1.080492e+000	-1.389889e+001	2.104941e-002	5.447088e-001	6.916532e+000	1.124831e-002	2.919663e-001	3.776437e+000	5.497402e-003	1.429684e-001	1.870643e+000	2.638208e-003	6.871365e-002	9.070725e-001	9.428789e-004	2.459175e-002	3.272625e-001
7.800000e-002	-4.275258e-002	-1.094386e+000	-1.389010e+001	2.159758e-002	5.516202e-001	6.906154e+000	1.154216e-002	2.957422e-001	3.775424e+000	5.641306e-003	1.448395e-001	1.871558e+000	2.707375e-003	6.962120e-002	9.080402e-001	9.676344e-004	2.491927e-002	3.277826e-001
7.900000e-002	-4.385391e-002	-1.108272e+000	-1.388096e+001	2.215265e-002	5.585210e-001	6.895375e+000	1.183979e-002	2.995171e-001	3.774370e+000	5.787081e-003	1.467115e-001	1.872509e+000	2.777451e-003	7.052974e-002	9.090452e-001	9.927176e-004	2.524732e-002	3.283229e-001
8.000000e-002	-4.496912e-002	-1.122148e+000	-1.387148e+001	2.271462e-002	5.654108e-001	6.884186e+000	1.214120e-002	3.032909e-001	3.773277e+000	5.934729e-003	1.485845e-001	1.873495e+000	2.848435e-003	7.143930e-002	9.100886e-001	1.018129e-003	2.557592e-002	3.288838e-001
8.100000e-002	-4.609820e-002	-1.136015e+000	-1.386165e+001	2.328347e-002	5.722893e-001	6.872577e+000	1.244637e-002	3.070636e-001	3.772141e+000	6.084251e-003	1.504585e-001	1.874518e+000	2.920329e-003	7.234993e-002	9.111712e-001	1.043870e-003	2.590510e-002	3.294659e-001
8.200000e-002	-4.724115e-002	-1.149871e+000	-1.385145e+001	2.385919e-002	5.791558e-001	6.860539e+000	1.275532e-002	3.108352e-001	3.770963e+000	6.235646e-003	1.523336e-001	1.875579e+000	2.993135e-003	7.326166e-002	9.122939e-001	1.069940e-003	2.623486e-002	3.300695e-001
8.300000e-002	-4.839794e-002	-1.163718e+000	-1.384087e+001	2.444177e-002	5.860102e-001	6.848061e+000	1.306804e-002	3.146055e-001	3.769742e+000	6.388918e-003	1.542097e-001	1.876679e+000	3.066853e-003	7.417453e-002	9.134577e-001	1.096340e-003	2.656524e-002	3.306954e-001
