9.500000e-002	-6.331495e-002	-1.329866e+000	-1.380482e+001	3.199615e-002	6.697749e-001	6.809430e+000	1.715225e-002	3.607992e-001	3.778920e+000	8.504280e-003	1.794495e-001	1.914870e+000	4.389061e-003	9.285349e-002	1.005882e+000
9.600000e-002	-6.465172e-002	-1.343666e+000	-1.379453e+001	3.266933e-002	6.765780e-001	6.796651e+000	1.751494e-002	3.645776e-001	3.777906e+000	8.684687e-003	1.813650e-001	1.916244e+000	4.482418e-003	9.386012e-002	1.007395e+000
9.700000e-002	-6.600228e-002	-1.357455e+000	-1.378393e+001	3.334930e-002	6.833681e-001	6.783477e+000	1.788140e-002	3.683550e-001	3.776860e+000	8.867011e-003	1.832820e-001	1.917660e+000	4.576782e-003	9.486829e-002	1.008954e+000
9.800000e-002	-6.736662e-002	-1.371233e+000	-1.377299e+001	3.403606e-002	6.901448e-001	6.769898e+000	1.825165e-002	3.721313e-001	3.775780e+000	9.051252e-003	1.852004e-001	1.919120e+000	4.672155e-003	9.587805e-002	1.010562e+000
9.900000e-002	-6.874474e-002	-1.385001e+000	-1.376173e+001	3.472959e-002	6.969078e-001	6.755909e+000	1.862567e-002	3.759065e-001	3.774668e+000	9.237412e-003	1.871202e-001	1.920624e+000	4.768539e-003	9.688943e-002	1.012218e+000
1.000000e-001	-7.013662e-002	-1.398757e+000	-1.375012e+001	3.542987e-002	7.036565e-001	6.741500e+000	1.900346e-002	3.796806e-001	3.773521e+000	9.425493e-003	1.890416e-001	1.922173e+000	4.865935e-003	9.790250e-002	1.013924e+000
1.010000e-001	-7.154225e-002	-1.412501e+000	-1.373818e+001	3.613690e-002	7.103906e-001	6.726664e+000	1.938503e-002	3.834536e-001	3.772339e+000	9.615496e-003	1.909646e-001	1.923767e+000	4.964344e-003	9.891730e-002	1.015681e+000
1.020000e-001	-7.296162e-002	-1.426233e+000	-1.372588e+001	3.685065e-002	7.171097e-001	6.711394e+000	1.977037e-002	3.872253e-001	3.771121e+000	9.807422e-003	1.928892e-001	1.925408e+000	5.063770e-003	9.993388e-002	1.017490e+000
1.030000e-001	-7.439471e-002	-1.439953e+000	-1.371322e+001	3.757111e-002	7.238133e-001	6.695681e+000	2.015948e-002	3.909958e-001	3.769867e+000	1.000127e-002	1.948154e-001	1.927096e+000	5.164213e-003	1.009523e-001	1.019351e+000
1.040000e-001	-7.584152e-002	-1.453659e+000	-1.370020e+001	3.829827e-002	7.305009e-001	6.679518e+000	2.055236e-002	3.947650e-001	3.768576e+000	1.019705e-002	1.967434e-001	1.928833e+000	5.265675e-003	1.019726e-001	1.021265e+000
1.050000e-001	-7.730203e-002	-1.467353e+000	-1.368681e+001	3.903211e-002	7.371721e-001	6.662897e+000	2.094901e-002	3.985329e-001	3.767247e+000	1.039476e-002	1.986731e-001	1.930618e+000	5.368159e-003	1.029948e-001	1.023234e+000
