2.370000e-001	-5.347353e-002	-4.511673e-001	-1.901482e+000
2.380000e-001	-5.392565e-002	-4.530687e-001	-1.901436e+000
2.390000e-001	-5.437967e-002	-4.549702e-001	-1.901389e+000
2.400000e-001	-5.483559e-002	-4.568715e-001	-1.901342e+000
2.410000e-001	-5.529341e-002	-4.587728e-001	-1.901294e+000
2.420000e-001	-5.575313e-002	-4.606741e-001	-1.901245e+000
2.430000e-001	-5.621476e-002	-4.625753e-001	-1.901196e+000
2.440000e-001	-5.667828e-002	-4.644765e-001	-1.901146e+000
2.450000e-001	-5.714371e-002	-4.663776e-001	-1.901096e+000
2.460000e-001	-5.761104e-002	-4.682787e-001	-1.901045e+000
2.470000e-001	-5.808027e-002	-4.701797e-001	-1.900993e+000
2.480000e-001	-5.855140e-002	-4.720807e-001	-1.900941e+000
2.490000e-001	-5.902443e-002	-4.739816e-001	-1.900888e+000
2.500000e-001	-5.949936e-002	-4.758825e-001	-1.900834e+000
2.510000e-001	-5.997619e-002	-4.777833e-001	-1.900780e+000
2.520000e-001	-6.045493e-002	-4.796840e-001	-1.900725e+000
2.530000e-001	-6.093556e-002	-4.815847e-001	-1.900670e+000
2.540000e-001	-6.141810e-002	-4.834853e-001	-1.900614e+000
2.550000e-001	-6.190253e-002	-4.853859e-001	-1.900557e+000
2.560000e-001	-6.238887e-002	-4.872865e-001	-1.900499e+000
2.570000e-001	-6.287711e-002	-4.891869e-001	-1.900441e+000
2.580000e-001	-6.336724e-002	-4.910873e-001	-1.900382e+000
2.590000e-001	-6.385928e-002	-4.929877e-001	-1.900323e+000
2.600000e-001	-6.435322e-002	-4.948880e-001	-1.900262e+000
2.610000e-001	-6.484906e-002	-4.967882e-001	-1.900201e+000
2.620000e-001	-6.534680e-002	-4.986884e-001	-1.900140e+000
2.630000e-001	-6.584643e-002	-5.005885e-001	-1.900077e+000
2.640000e-001	-6.634797e-002	-5.024885e-001	-1.900014e+000
2.650000e-001	-6.685141e-002	-5.043885e-001	-1.899950e+000
2.660000e-001	-6.735675e-002	-5.062884e-001	-1.899886e+000
2.670000e-001	-6.786399e-002	-5.081883e-001	-1.899821e+000
2.680000e-001	-6.837313e-002	-5.100881e-001	-1.899755e+000
2.690000e-001	-6.888416e-002	-5.119878e-001	-1.899688e+000
